Mix ID, Cement(kg/m3), Water(kg/m3),Coarse aggregate(kg/m3),Fine aggregate(kg/m3), FA (kg/m3),SF (kg/m3),GGBFS (kg/m3),SP (kg/m3),Cylinder compressive strength (MPa),Splitting tensile strength (MPa),Flexural strength (MPa),Elastic modulus (GPa),Chloride permeability (Coulomb) 28d,Chloride permeability (Coulomb) 90d,Chloride permeability (Coulomb) 180d,Drying shrinkage (με) 7d,Drying shrinkage (με) 28d,Drying shrinkage (με) 90d,Drying shrinkage (με)120d,Creep (με) 28d,Creep (με) 90d,Creep (με) 150d,Abrasion (mm) 28 d,Reference
R95_HF25,300,156,1779,1300,100,0,0,2.4,36.45,-1,-1,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R95_HF35,260,156,1763,1255,140,0,0,2,31.6,-1,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R95_HS40,240,156,1816,1386,0,0,160,1.6,39.15,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R95_HS50,200,156,1812,1379,0,0,200,2,36,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R95_HS60,160,156,1809,1372,0,0,240,2,31.59,-1,-1,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R96_MS5,513,183.6,817.56,828.36,0,27,0,5.4,48.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.matpr.2018.10.166
R96_MS10,486,183.6,817.56,828.36,0,54,0,4.86,55.913,4.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R96_MS15,459,183.6,817.56,828.36,0,81,0,4.32,44.574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_1_FA15,324,162,1027,750,81,0,0,0,44.6,3.5,-1,26.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1007/s40069-016-0162-7
R97_1_FA25,291,155,1044,762,97,0,0,0,41.2,3.2,-1,25.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_1_SF5,368,155,1057,772,0,19,0,0,63.9,4.3,-1,30.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_1_BS25+FA25,194,155,1041,760,97,0,97,0,42.9,3.8,-1,26.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_1_BS30+FA30,155,155,1037,757,116,0,116,0,36.3,3.3,-1,22.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_1_BS50,194,155,1054,769,0,0,194,0,48.9,4.1,-1,24.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_1_BS65+SF5,116,155,1048,765,0,19,252,0,40.4,3.7,-1,21.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_2_FA25,342,155,1078,667,114,0,0,0,50.4,4,-1,27.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_2_SF5,433,155,1094,677,0,23,0,0,72.8,4.4,-1,33.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_2_BS25+FA25,228,155,1073,664,114,0,114,0,53.5,4.1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_2_BS30+FA30,182,155,1069,661,137,0,137,0,45.8,4,-1,24.1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_2_BS50,228,155,1090,674,0,0,228,0,53.4,4.7,-1,25.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_2_BS65+SF5,137,155,1083,670,0,13,296,0,55.7,4.2,-1,21.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_3_FA25+SF5,388,155,1016,628,138,28,0,0,73.2,5.3,-1,30.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_3_SF5,526,155,1041,644,0,28,0,0,83.6,5.1,-1,35.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_3_BS25+FA20+SF5,277,155,1016,628,111,28,138,0,73.7,4.8,-1,34.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_3_BS30+FA25+SF5,221,155,1009,624,138,28,166,0,57.4,5.3,-1,24.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_3_BS45+SF5,277,155,1031,638,0,28,249,0,76.5,4.9,-1,30.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R97_3_BS65+SF5,137,155,1083,670,0,28,296,0,72.5,4.9,-1,30.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix1,285,171,1130.94,679.32,76,19,0,0,42.5,2.84,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.matpr.2020.12.127
R98_mix2,247,171,1130.94,679.32,114,19,0,0,40.8,2.78,4.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix3,19,171,1130.94,679.32,152,19,0,0,37.4,2.75,4.17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix4,275.5,171,1130.94,679.32,76,28.5,0,0,49.3,3.15,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix5,237.5,171,1130.94,679.32,114,28.5,0,0,52.7,3.24,4.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix6,199.5,171,1130.94,679.32,152,28.5,0,0,48.45,3.2,4.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix7,266,171,1130.94,679.32,76,38,0,0,45.05,3.15,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix8,228,171,1130.94,679.32,114,38,0,0,43.35,3.1,4.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R98_mix9,190,171,1130.94,679.32,152,38,0,0,42.925,3.02,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R99_10FA,322,200.48,1228,611,36,0,0,0,35.275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.fuel.2009.10.003
R99_10FA5SF,320,209.44,1218,607,36,18,0,0,39.27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R99_20FA,284,198.8,1219,607,71,0,0,0,31.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R99_20FA10SF,280,215.6,1200,598,70,35,0,0,36.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R99_30FA,247,197.68,1212,604,106,0,0,0,28.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R99_30FA10SF,243,213.92,1192,594,104,35,0,0,31.025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R100_NC-S5,372,160,818,993,0,28,0,1.4136,38,4.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.tca.2010.12.007
R101_SCC2,350,190,876,830,150,0,0,9.1,25.925,2,-1,16,1250,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.conbuildmat.2012.02.026
R101_SCC3,300,200,860,845,200,0,0,9,22.1,1.7,-1,13,1240,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R101_SCC4,250,210,856,856,250,0,0,8.6,18.7,1.3,-1,8.5,1200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R102_SF2.5,409.5,159.6,869,869,0,10.5,0,2.016,61.71,-1,-1,-1,3200,2300,1980,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.conbuildmat.2013.06.037
R102_SF5,399,159.6,868,868,0,21,0,2.142,66.3,-1,-1,-1,2200,1000,800,-1,-1,-1,-1,-1,-1,-1,-1,
R102_SF7.5,388.5,159.6,865,865,0,31.5,0,2.268,66.47,-1,-1,-1,1500,730,728,-1,-1,-1,-1,-1,-1,-1,-1,
R102_SF10,378,159.6,869,869,0,42,0,2.352,68,-1,-1,-1,1250,720,450,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA15,357,159.6,865,865,63,0,0,1.638,52.36,-1,-1,-1,4230,2350,1400,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA30,294,159.6,855,855,126,0,0,1.26,44.2,-1,-1,-1,4400,1400,1000,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA15-SF2.5,346.5,159.6,864,864,63,10.5,0,1.68,53.125,-1,-1,-1,3880,1230,1000,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA15-SF5,336,159.6,861,861,63,21,0,1.764,60.775,-1,-1,-1,2480,800,795,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA15-SF7.5,325.5,159.6,860,860,63,31.5,0,1.89,60.35,-1,-1,-1,1700,560,560,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA30-SF2.5,283.5,159.6,853,853,126,10.5,0,1.344,49.3,-1,-1,-1,3700,1100,780,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA30-SF5,273,159.6,851,851,126,21,0,1.386,50.745,-1,-1,-1,3650,1000,650,-1,-1,-1,-1,-1,-1,-1,-1,
R102_FA30-SF7.5,262.5,159.6,849,849,126,31.5,0,1.428,47.175,-1,-1,-1,3700,1010,650,-1,-1,-1,-1,-1,-1,-1,-1,
R103_mix A,244,142.5,1317,701,131,0,0,1.5,41.225,6.2,4.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.matpr.2023.07.345
R103_mix B,244,142.5,1325,705,75,0,56,1.5,43.86,6.3,4.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R103_mix C,206,142.5,1308,697,169,0,0,1.5,51.935,6.5,5.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R103_mix D,206,142.5,1317,700,113,0,56,1.5,53.04,6.9,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R104_C25/30SL,340,188,800,825,0,0,135,6.1275,36.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1617/s11527-008-9459-6
R104_C30/37SL,375,189,800,862,0,0,100,8.265,46.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R105_CC50/60,430,195,795,971,0,20,0,4.68,59.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1061/(ASCE)0899-1561(2007)19:8(648)
R105_SCC50/60,430,205,651,1047,0,20,0,7.065,63.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R106_CSF10,323.1,158,1110.39,796,0,35.9,0,0,23.375,3.1,3.7,26.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.clet.2021.100179
R106_CSF15,305.15,158,1110.39,796,0,53.85,0,0,27.625,3.4,4,28.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R106_CSF20,287.2,158,1110.39,796,0,71.8,0,0,25.33,3.2,3.8,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R107_FA10,675,225,570,688,75,0,0,8.25,45.475,4,-1,-1,2662,1449,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.conbuildmat.2018.06.097
R107_FA20,600,225,570,688,150,0,0,8.25,45.05,3.9,-1,-1,1450,972,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R107_SF05,712.5,225,570,688,0,37.5,0,11.25,48.45,4.3,-1,-1,1064,739,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R107_SF10,675,225,570,688,0,75,0,11.25,50.15,4.5,-1,-1,842,507,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R107_FA15SF05,600,225,570,688,112.5,37.5,0,9.75,49.64,4.4,-1,-1,926,634,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R107_FA25SF05,525,225,570,688,187.5,37.5,0,9.75,48.195,4.3,-1,-1,855,570,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_5/5_1,406,189,784.4,987.1,0,22,22,1.57,40.2,3.74,4.88,34.78,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.conbuildmat.2020.120953
R108_5/5_2,406,189,655.7,987.1,0,22,22,1.57,32.5,3.03,3.75,30.13,790,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1016/j.conbuildmat.2020.121483
R108_10/10_1,360,189,780.2,982.4,0,45,45,1.8,42.3,4.01,5.09,37.4,160,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/10_2,360,189,652.7,982.4,0,45,45,1.8,34.8,3.27,3.91,32.28,500,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/20_1,315,189,779.2,981.2,0,45,90,1.8,44.4,4.19,5.48,38.27,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/20_2,315,189,651.7,981.2,0,45,90,1.8,36,3.75,4.25,33.2,397,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/30_1,270,189,778,979.4,0,45,135,1.8,40,3.63,5,25.36,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/30_2,270,189,650.7,979.4,0,45,135,1.8,33.4,2.98,3.8,30.84,300,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/40_1,225,189,776.8,977.9,0,45,180,2.02,35,3.24,4.53,32.16,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/40_2,225,189,649.7,977.9,0,45,180,2.02,30,2.7,3.6,28.75,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/50_1,180,189,775.6,976.3,0,45,225,2.02,30.8,2.74,4.1,29.71,98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/50_2,180,189,648.6,976.3,0,45,225,2.02,27,2.25,3.25,26.63,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/60_1,135,189,773.2,973.3,0,45,270,2.02,26.4,2.4,3.88,28.73,101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R108_10/60_2,135,189,646.6,973.3,0,45,270,2.02,23.5,2,3.11,25.8,230,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_2,524.7,186.56,1235,523,0,0,58.3,4.4,60.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://www.icevirtuallibrary.com/doi/10.1680/stco.2010.11.4.191
R109_3,466.4,186.56,1235,523,0,0,116.6,4.5,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_4,408.1,186.56,1235,523,0,0,174.9,4.35,59.075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_5,524.7,186.56,1235,523,58.3,0,0,4.1,59.075,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_6,466.4,186.56,1235,523,58.3,0,58.3,4.25,65.025,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_7,408.1,186.56,1235,523,58.3,0,116.6,4.3,56.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_8,466.4,186.56,1235,523,116.6,0,0,4,61.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_9,466.4,205.216,1235,523,116.6,0,58.3,4.05,57.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_10,530.7,225.792,1235,523,174.9,0,0,4.1,58.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_11,583,191.232,1235,523,0,14.6,0,4.3,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_12,524.7,191.232,1235,523,0,14.6,58.3,4.45,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_13,466.4,191.232,1235,523,0,14.6,116.6,4.65,63.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_14,408.1,191.232,1235,523,0,14.6,174.9,4.5,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_15,524.7,191.232,1235,523,58.3,14.6,0,4.25,62.05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_16,466.4,191.232,1235,523,58.3,14.6,58.3,4.28,66.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_17,408.1,191.232,1235,523,58.3,14.6,116.6,4.47,57.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_18,466.4,191.232,1235,523,116.6,14.6,0,4.19,61.625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_19,466.4,209.888,1235,523,116.6,14.6,58.3,4.13,57.715,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_20,530.7,230.464,1235,523,174.9,14.6,0,4.3,60.35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_21,583,195.904,1235,523,0,29.2,0,4.4,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_22,524.7,195.904,1235,523,0,29.2,58.3,4.55,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_23,466.4,195.904,1235,523,0,29.2,116.6,4.7,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_24,408.1,195.904,1235,523,0,29.2,174.9,4.65,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_25,524.7,195.904,1235,523,58.3,29.2,0,4.5,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_26,466.4,195.904,1235,523,58.3,29.2,58.3,4.35,67.83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_27,408.1,195.904,1235,523,58.3,29.2,116.6,4.6,57.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_28,466.4,195.904,1235,523,116.6,29.2,0,4.2,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_29,466.4,214.56,1235,523,116.6,29.2,58.3,4.27,58.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_30,530.7,235.136,1235,523,174.9,29.2,0,4.4,61.455,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_31,583,200.544,1235,523,0,43.7,0,5.3,66.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_32,524.7,200.544,1235,523,0,43.7,58.3,5.44,64.005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_33,466.4,200.544,1235,523,0,43.7,116.6,5.6,67.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_34,408.1,200.544,1235,523,0,43.7,174.9,5.58,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_35,524.7,200.544,1235,523,58.3,43.7,0,5.2,63.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_36,466.4,200.544,1235,523,58.3,43.7,58.3,4.97,70.55,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_37,408.1,200.544,1235,523,58.3,43.7,116.6,5.05,58.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_38,466.4,200.544,1235,523,116.6,43.7,0,5.15,65.875,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_39,466.4,219.2,1235,523,116.6,43.7,58.3,5.26,58.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_40,530.7,239.776,1235,523,174.9,43.7,0,4.7,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_41,583,205.216,1235,523,0,58.3,0,5.62,67.15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_42,524.7,205.216,1235,523,0,58.3,58.3,5.74,64.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_43,466.4,205.216,1235,523,0,58.3,116.6,5.7,67.745,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_44,408.1,205.216,1235,523,0,58.3,174.9,5.67,64.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_45,524.7,205.216,1235,523,58.3,58.3,0,5.43,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_46,466.4,205.216,1235,523,58.3,58.3,58.3,5.14,71.825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_47,408.1,205.216,1235,523,58.3,58.3,116.6,5.26,58.65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_48,466.4,205.216,1235,523,116.6,58.3,0,5.4,66.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_49,466.4,223.872,1235,523,116.6,58.3,58.3,5.6,60.605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_50,530.7,244.448,1235,523,174.9,58.3,0,5.36,64.43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_51,583,209.888,1235,523,0,72.9,0,5.74,63.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_52,524.7,209.888,1235,523,0,72.9,58.3,5.89,62.475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_53,466.4,209.888,1235,523,0,72.9,116.6,5.76,65.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_54,408.1,209.888,1235,523,0,72.9,174.9,5.68,59.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_55,524.7,209.888,1235,523,58.3,72.9,0,5.58,61.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_56,466.4,209.888,1235,523,58.3,72.9,58.3,5.39,69.275,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_57,408.1,209.888,1235,523,58.3,72.9,116.6,5.3,56.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_58,466.4,209.888,1235,523,116.6,72.9,0,5.42,62.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_59,466.4,228.544,1235,523,116.6,72.9,58.3,5.72,57.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R109_60,530.7,249.12,1235,523,174.9,72.9,0,5.21,59.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R110_OSP,598,350.1,934,915,0,0,180,0,36,3.25,4.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1155/2022/1047648
R111_20FA,440,176,917,714,110,0,0,7.43,59.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,https://doi.org/10.1617/s11527-007-9242-0
R111_40FA,330,176,899,700,220,0,0,7.43,51.765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_60FA,220,176,881,686,330,0,0,6.67,40.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_20GGBFS,440,176,931,725,0,0,110,10.43,63.835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_40GGBFS,330,176,928,722,0,0,220,10,68.085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_60GGBFS,220,176,924,720,0,0,330,8.89,66.385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_5SF,522.5,176,930,724,0,27.5,0,9.56,68.255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_10SF,495,176,925,720,0,55,0,10.67,72.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_15SF,467.5,176,920,716,0,82.5,0,12,71.74,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_15FA5SF,440,176,916,713,82.5,27.5,0,8.22,67.32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_30FA10SF,330,176,898,699,165,55,0,9.11,57.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_45FA15SF,220,176,880,685,247.5,82.5,0,8.89,50.915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_15GGBFS5SF,440,176,927,721,0,27.5,82.5,9.78,67.66,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_30GGBFS10SF,330,176,920,716,0,55,165,10.78,74.375,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_45GGBFS15SF,220,176,912,710,0,82.5,247.5,10.22,71.825,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_10FA10GGBFS,440,176,924,720,55,0,55,8,65.365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_20FA20GGBFS,330,176,913,711,110,0,110,7.5,52.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_30FA30GGBFS,220,176,903,703,165,0,165,4.44,58.905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_7.5FA7.5GGBFS5SF,440,176,922,717,41.3,27.5,41.3,6.4,66.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_15FA15GGBFS10SF,330,176,909,707,82.5,55,82.5,6.48,61.795,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
R111_22.5FA22.5GGBFS15SF,220,176,896,697,123.8,82.5,123.8,8,54.655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
